system,language,granularity,ref_grade,ref_clusters,ref_entities,axis,technique,metric,value,projection,source,tier
opencv,cpp,file,GT-doc,14,1087,RQ7,stage:validate-curated,cold_s,0.141,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,stage:validate-curated,warm_s,0.172,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,stage:validate-extracted,cold_s,0.187,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,stage:validate-extracted,warm_s,0.25,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.autotools-graph,cold_s,0.953,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.autotools-graph,warm_s,1.359,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.clang-scan-deps,cold_s,9.563,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.clang-scan-deps,warm_s,9.671,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.cmake-graph,cold_s,370.421,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.cmake-graph,warm_s,1.312,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.contracts,cold_s,106.593,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.contracts,warm_s,11.938,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csharp-build-graph,cold_s,3.391,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csharp-build-graph,warm_s,1.453,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csharp-interop,cold_s,65.766,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csharp-interop,warm_s,9.766,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csproj-sdk-role,cold_s,1.125,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.csproj-sdk-role,warm_s,1.422,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.deployment,cold_s,5.719,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.deployment,warm_s,3.047,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.doxygen-xml,cold_s,109.718,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.doxygen-xml,warm_s,8.438,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.msbuild-cpp,cold_s,1.063,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.msbuild-cpp,warm_s,1.188,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.orchardcore-manifest,cold_s,0.984,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.orchardcore-manifest,warm_s,1.578,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.plugin-namespace,cold_s,1.063,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.plugin-namespace,warm_s,1.656,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.roslyn-csharp,cold_s,1.719,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.roslyn-csharp,warm_s,1.266,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.runtime,cold_s,1.859,cold-warm,perf/rq7-perf.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ7,substep:extract.runtime,warm_s,1.703,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,cold_peak_rss_mb,1260.5,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,cold_s,1022.8,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,cold_within_budget,1,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,files,5207,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,kloc,824.6,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,speedup,1.22,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,targets,207,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,warm_peak_rss_mb,247.7,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,warm_s,838.0,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,pipeline,warm_within_budget,0,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:curate,cold_s,0.407,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:curate,warm_s,0.36,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:drift,cold_s,0.032,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:drift,warm_s,0.031,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:enrich,cold_s,0.157,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:enrich,warm_s,0.187,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:extract,cold_s,681.766,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:extract,warm_s,452.359,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:generate,cold_s,0.468,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:generate,warm_s,0.594,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:normalize,cold_s,123.938,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:normalize,warm_s,168.25,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:validate-curated,cold_s,1.093,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:validate-curated,warm_s,1.031,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:validate-extracted,cold_s,2.25,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,stage:validate-extracted,warm_s,2.453,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.autotools-graph,cold_s,4.875,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.autotools-graph,warm_s,4.016,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.clang-scan-deps,cold_s,6.766,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.clang-scan-deps,warm_s,5.39,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.cmake-graph,cold_s,3.14,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.cmake-graph,warm_s,3.703,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.contracts,cold_s,20.672,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.contracts,warm_s,29.875,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csharp-build-graph,cold_s,25.157,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csharp-build-graph,warm_s,15.718,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csharp-interop,cold_s,39.234,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csharp-interop,warm_s,33.735,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csproj-sdk-role,cold_s,17.265,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.csproj-sdk-role,warm_s,13.953,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.deployment,cold_s,110.765,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.deployment,warm_s,106.75,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.doxygen-xml,cold_s,8.031,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.doxygen-xml,warm_s,6.344,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.msbuild-cpp,cold_s,4.61,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.msbuild-cpp,warm_s,4.563,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.orchardcore-manifest,cold_s,17.735,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.orchardcore-manifest,warm_s,13.625,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.plugin-namespace,cold_s,17.36,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.plugin-namespace,warm_s,14.25,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.roslyn-csharp,cold_s,385.39,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.roslyn-csharp,warm_s,186.109,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.runtime,cold_s,20.766,cold-warm,perf/rq7-perf.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ7,substep:extract.runtime,warm_s,14.328,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,cold_peak_rss_mb,516.1,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,cold_s,62.2,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,cold_within_budget,1,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,files,215,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,kloc,7.1,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,speedup,4.54,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,targets,1,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,warm_peak_rss_mb,53.5,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,warm_s,13.7,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,pipeline,warm_within_budget,1,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:curate,cold_s,0.047,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:curate,warm_s,0.047,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:drift,cold_s,0.0,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:drift,warm_s,0.0,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:enrich,cold_s,0.016,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:enrich,warm_s,0.016,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:extract,cold_s,58.531,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:extract,warm_s,9.765,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:generate,cold_s,0.046,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:generate,warm_s,0.047,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:normalize,cold_s,0.579,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:normalize,warm_s,0.344,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:validate-curated,cold_s,0.063,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:validate-curated,warm_s,0.047,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:validate-extracted,cold_s,0.187,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,stage:validate-extracted,warm_s,0.094,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.autotools-graph,cold_s,0.141,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.autotools-graph,warm_s,0.187,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.clang-scan-deps,cold_s,0.297,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.clang-scan-deps,warm_s,0.265,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.cmake-graph,cold_s,0.125,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.cmake-graph,warm_s,0.125,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.contracts,cold_s,1.859,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.contracts,warm_s,1.359,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csharp-build-graph,cold_s,1.235,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csharp-build-graph,warm_s,0.718,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csharp-interop,cold_s,2.484,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csharp-interop,warm_s,1.844,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csproj-sdk-role,cold_s,1.156,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.csproj-sdk-role,warm_s,0.75,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.deployment,cold_s,2.562,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.deployment,warm_s,0.563,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.doxygen-xml,cold_s,0.453,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.doxygen-xml,warm_s,0.25,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.msbuild-cpp,cold_s,0.171,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.msbuild-cpp,warm_s,0.188,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.orchardcore-manifest,cold_s,1.485,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.orchardcore-manifest,warm_s,0.797,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.plugin-namespace,cold_s,1.063,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.plugin-namespace,warm_s,0.672,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.roslyn-csharp,cold_s,43.859,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.roslyn-csharp,warm_s,0.813,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.runtime,cold_s,1.641,cold-warm,perf/rq7-perf.json,oss
serilog,cs,target,,,,RQ7,substep:extract.runtime,warm_s,1.234,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,cold_peak_rss_mb,93.3,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,cold_s,330.1,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,cold_within_budget,1,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,kloc,83.3,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,speedup,9.62,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,targets,43,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,warm_peak_rss_mb,55.2,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,warm_s,34.3,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,pipeline,warm_within_budget,1,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:curate,cold_s,0.094,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:curate,warm_s,0.078,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:drift,cold_s,0.016,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:drift,warm_s,0.0,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:enrich,cold_s,0.016,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:enrich,warm_s,0.032,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:extract,cold_s,321.657,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:extract,warm_s,26.016,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:generate,cold_s,0.062,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:generate,warm_s,0.062,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:normalize,cold_s,2.718,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:normalize,warm_s,2.0,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:validate-curated,cold_s,0.125,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:validate-curated,warm_s,0.156,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:validate-extracted,cold_s,0.25,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,stage:validate-extracted,warm_s,0.156,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.autotools-graph,cold_s,0.578,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.autotools-graph,warm_s,0.657,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.clang-scan-deps,cold_s,3.532,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.clang-scan-deps,warm_s,3.532,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.cmake-graph,cold_s,0.703,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.cmake-graph,warm_s,0.735,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.contracts,cold_s,261.25,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.contracts,warm_s,5.25,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csharp-build-graph,cold_s,2.204,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csharp-build-graph,warm_s,1.406,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csharp-interop,cold_s,18.296,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csharp-interop,warm_s,4.125,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csproj-sdk-role,cold_s,0.938,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.csproj-sdk-role,warm_s,0.672,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.deployment,cold_s,4.078,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.deployment,warm_s,2.078,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.doxygen-xml,cold_s,17.734,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.doxygen-xml,warm_s,3.39,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.msbuild-cpp,cold_s,4.531,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.msbuild-cpp,warm_s,0.64,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.orchardcore-manifest,cold_s,2.062,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.orchardcore-manifest,warm_s,1.0,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.plugin-namespace,cold_s,1.031,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.plugin-namespace,warm_s,0.735,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.roslyn-csharp,cold_s,3.766,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.roslyn-csharp,warm_s,0.796,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.runtime,cold_s,0.954,cold-warm,perf/rq7-perf.json,oss
terminal,cpp,target,,,,RQ7,substep:extract.runtime,warm_s,1.0,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,cold_peak_rss_mb,258.4,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,cold_s,15.0,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,cold_within_budget,1,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,kloc,0.1,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,speedup,3.57,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,targets,4,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,warm_peak_rss_mb,56.7,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,warm_s,4.2,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,pipeline,warm_within_budget,1,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:curate,cold_s,0.031,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:curate,warm_s,0.047,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:drift,cold_s,0.0,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:drift,warm_s,0.016,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:enrich,cold_s,0.0,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:enrich,warm_s,0.016,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:extract,cold_s,11.343,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:extract,warm_s,1.843,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:generate,cold_s,0.062,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:generate,warm_s,0.031,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:normalize,cold_s,0.094,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:normalize,warm_s,0.063,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:validate-curated,cold_s,0.047,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:validate-curated,warm_s,0.031,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:validate-extracted,cold_s,0.047,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,stage:validate-extracted,warm_s,0.031,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.autotools-graph,cold_s,0.031,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.autotools-graph,warm_s,0.078,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.clang-scan-deps,cold_s,0.11,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.clang-scan-deps,warm_s,0.094,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.cmake-graph,cold_s,0.047,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.cmake-graph,warm_s,0.078,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.contracts,cold_s,0.312,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.contracts,warm_s,0.25,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.csharp-build-graph,cold_s,0.531,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.csharp-build-graph,warm_s,0.14,cold-warm,perf/rq7-perf.json,oss
toy,cs,target,,,,RQ7,substep:extract.csharp-interop,cold_s,0.265,cold-warm,perf/rq7-perf.json,oss
